input_id,round_id,fc1_min_abs_diff,fc1_max_abs_diff,fc1_mean_abs_diff,fc2_min_abs_diff,fc2_max_abs_diff,fc2_mean_abs_diff,fc3_min_abs_diff,fc3_max_abs_diff,fc3_mean_abs_diff,all_layers_max_diff,all_layers_min_of_max,real_input,pred_input,inverse_method
50,3,0.0014080405235290527,1.6571701765060425,0.5597267150878906,0.020069889724254608,1.9895451068878174,0.5396870970726013,0.0,0.0,0.0,1.9895451068878174,0.0,"[-0.9863491654396057, -1.7030084133148193, -0.24450421333312988, -0.24472256004810333]","[-0.09667803347110748, -0.12787440419197083, 0.30309462547302246, -0.10818146169185638]",regularized
51,1,0.026652425527572632,1.777581810951233,0.5377742052078247,0.0193340927362442,2.1210641860961914,0.8581557869911194,0.0,0.0,0.0,2.1210641860961914,0.0,"[0.7202075719833374, -0.808649480342865, 0.9016093015670776, 0.956642746925354]","[0.24291327595710754, 0.059283286333084106, 0.23944513499736786, 0.22786621749401093]",pseudo_inverse
51,2,0.026652425527572632,1.777581810951233,0.5377742052078247,0.0193340927362442,2.1210641860961914,0.8581557869911194,0.0,0.0,0.0,2.1210641860961914,0.0,"[0.7202075719833374, -0.808649480342865, 0.9016093015670776, 0.956642746925354]","[0.24291327595710754, 0.059283286333084106, 0.23944513499736786, 0.22786621749401093]",svd
51,3,0.026652425527572632,1.777581810951233,0.5372462272644043,0.0193340927362442,2.1227190494537354,0.8581690192222595,0.0,0.0,0.0,2.1227190494537354,0.0,"[0.7202075719833374, -0.808649480342865, 0.9016093015670776, 0.956642746925354]","[0.24241827428340912, 0.06047312170267105, 0.23950520157814026, 0.22809234261512756]",regularized
52,1,0.004467487335205078,2.4256839752197266,0.8643947243690491,0.058241307735443115,2.6981027126312256,0.9348887205123901,0.0,0.0,0.0,2.6981027126312256,0.0,"[-0.9863491654396057, 0.5328888297080994, -1.3333120346069336, -1.3126027584075928]","[0.19434937834739685, 0.1906622350215912, 0.13281916081905365, -0.32699766755104065]",pseudo_inverse
52,2,0.004467487335205078,2.4256839752197266,0.8643947243690491,0.058241307735443115,2.6981027126312256,0.9348887205123901,0.0,0.0,0.0,2.6981027126312256,0.0,"[-0.9863491654396057, 0.5328888297080994, -1.3333120346069336, -1.3126027584075928]","[0.19434937834739685, 0.1906622350215912, 0.13281916081905365, -0.32699766755104065]",svd
52,3,0.004467487335205078,2.4271116256713867,0.8643252849578857,0.058241307735443115,2.7067432403564453,0.9363347887992859,0.0,0.0,0.0,2.7067432403564453,0.0,"[-0.9863491654396057, 0.5328888297080994, -1.3333120346069336, -1.3126027584075928]","[0.19527754187583923, 0.19007985293865204, 0.13225337862968445, -0.32794517278671265]",regularized
53,1,0.00013118982315063477,2.380807399749756,0.8678771257400513,0.12807106971740723,2.783884048461914,0.9542956948280334,0.0,0.0,0.0,2.783884048461914,0.0,"[-0.9863491654396057, 0.309299111366272, -1.4479234218597412, -1.3126027584075928]","[0.16948969662189484, 0.18192553520202637, 0.14723320305347443, -0.3282332718372345]",pseudo_inverse
53,2,0.00013118982315063477,2.380807399749756,0.8678771257400513,0.12807106971740723,2.783884048461914,0.9542956948280334,0.0,0.0,0.0,2.783884048461914,0.0,"[-0.9863491654396057, 0.309299111366272, -1.4479234218597412, -1.3126027584075928]","[0.16948969662189484, 0.18192553520202637, 0.14723320305347443, -0.3282332718372345]",svd
53,3,0.0011139512062072754,2.3822271823883057,0.867829442024231,0.12314844131469727,2.7921876907348633,0.9557026624679565,0.0,0.0,0.0,2.7921876907348633,0.0,"[-0.9863491654396057, 0.309299111366272, -1.4479234218597412, -1.3126027584075928]","[0.17015549540519714, 0.18148650228977203, 0.1469161957502365, -0.3294195830821991]",regularized
54,1,0.008411496877670288,1.1982098817825317,0.4663016200065613,0.04531550407409668,1.9204702377319336,0.5454491376876831,0.0,0.0,0.0,1.9204702377319336,0.0,"[-0.37686461210250854, -1.4794186353683472, 0.0420241616666317, -0.1112375259399414]","[-0.08101103454828262, -0.10740194469690323, 0.2661852538585663, -0.07135642319917679]",pseudo_inverse
54,2,0.008411496877670288,1.1982098817825317,0.4663016200065613,0.04531550407409668,1.9204702377319336,0.5454491376876831,0.0,0.0,0.0,1.9204702377319336,0.0,"[-0.37686461210250854, -1.4794186353683472, 0.0420241616666317, -0.1112375259399414]","[-0.08101103454828262, -0.10740194469690323, 0.2661852538585663, -0.07135642319917679]",svd
54,3,0.008411496877670288,1.1996595859527588,0.46627217531204224,0.04531550407409668,1.9236552715301514,0.545283317565918,0.0,0.0,0.0,1.9236552715301514,0.0,"[-0.37686461210250854, -1.4794186353683472, 0.0420241616666317, -0.1112375259399414]","[-0.08106526732444763, -0.10650232434272766, 0.26724788546562195, -0.07105384021997452]",regularized
55,1,0.0019186437129974365,1.350546956062317,0.45687592029571533,0.1509227603673935,1.820465087890625,0.706274151802063,0.0,0.0,0.0,1.820465087890625,0.0,"[1.0858982801437378, -0.1378803253173828, 0.729692280292511, 0.6896726489067078]","[0.17227137088775635, 0.05505324900150299, 0.2390146255493164, 0.20157356560230255]",pseudo_inverse
55,2,0.0019186437129974365,1.350546956062317,0.45687592029571533,0.1509227603673935,1.820465087890625,0.706274151802063,0.0,0.0,0.0,1.820465087890625,0.0,"[1.0858982801437378, -0.1378803253173828, 0.729692280292511, 0.6896726489067078]","[0.17227137088775635, 0.05505324900150299, 0.2390146255493164, 0.20157356560230255]",svd
55,3,0.0019186437129974365,1.350546956062317,0.4569076895713806,0.1509227603673935,1.8229115009307861,0.7062874436378479,0.0,0.0,0.0,1.8229115009307861,0.0,"[1.0858982801437378, -0.1378803253173828, 0.729692280292511, 0.6896726489067078]","[0.17136617004871368, 0.05568088963627815, 0.23855772614479065, 0.2020680457353592]",regularized
56,1,0.006306856870651245,2.2486515045166016,0.8372713923454285,0.09423816204071045,2.731004238128662,0.9266977310180664,0.0,0.0,0.0,2.731004238128662,0.0,"[-1.108246088027954, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.1424769163131714, 0.1736978441476822, 0.16621899604797363, -0.3056320250034332]",pseudo_inverse
56,2,0.006306856870651245,2.2486515045166016,0.8372713923454285,0.09423816204071045,2.731004238128662,0.9266977310180664,0.0,0.0,0.0,2.731004238128662,0.0,"[-1.108246088027954, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.1424769163131714, 0.1736978441476822, 0.16621899604797363, -0.3056320250034332]",svd
56,3,0.006763875484466553,2.25166654586792,0.8369055986404419,0.08964824676513672,2.7386186122894287,0.9281930327415466,0.0,0.0,0.0,2.7386186122894287,0.0,"[-1.108246088027954, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.14332489669322968, 0.1723008155822754, 0.16552579402923584, -0.3070063292980194]",regularized
57,1,0.023009419441223145,1.808170199394226,0.5730577707290649,0.06704118102788925,1.9624197483062744,0.7887853384017944,0.0,0.0,0.0,1.9624197483062744,0.0,"[-0.011173883453011513, -0.5850597620010376, 0.78699791431427, 1.6240679025650024]","[0.22484102845191956, 0.07593176513910294, 0.25436723232269287, 0.2243741750717163]",pseudo_inverse
57,2,0.023009419441223145,1.808170199394226,0.5730577707290649,0.06704118102788925,1.9624197483062744,0.7887853384017944,0.0,0.0,0.0,1.9624197483062744,0.0,"[-0.011173883453011513, -0.5850597620010376, 0.78699791431427, 1.6240679025650024]","[0.22484102845191956, 0.07593176513910294, 0.25436723232269287, 0.2243741750717163]",svd
57,3,0.023009419441223145,1.808170199394226,0.5729446411132812,0.06704118102788925,1.9647190570831299,0.7887743711471558,0.0,0.0,0.0,1.9647190570831299,0.0,"[-0.011173883453011513, -0.5850597620010376, 0.78699791431427, 1.6240679025650024]","[0.2239559292793274, 0.07695021480321884, 0.25443023443222046, 0.22470970451831818]",regularized
58,1,0.034567028284072876,2.499269485473633,0.8811037540435791,0.056451376527547836,2.661980628967285,0.934215247631073,0.0,0.0,0.0,2.661980628967285,0.0,"[-0.9863491654396057, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.22313153743743896, 0.1976706087589264, 0.11675825715065002, -0.3270089328289032]",pseudo_inverse
58,2,0.034567028284072876,2.499269485473633,0.8811037540435791,0.056451376527547836,2.661980628967285,0.934215247631073,0.0,0.0,0.0,2.661980628967285,0.0,"[-0.9863491654396057, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.22313153743743896, 0.1976706087589264, 0.11675825715065002, -0.3270089328289032]",svd
58,3,0.03915297985076904,2.50070858001709,0.8812035918235779,0.056451376527547836,2.67100191116333,0.9357101321220398,0.0,0.0,0.0,2.67100191116333,0.0,"[-0.9863491654396057, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.22408434748649597, 0.1970905065536499, 0.11615915596485138, -0.3279901444911957]",regularized
59,1,0.014839068055152893,2.282527446746826,0.8157456517219543,0.053576480597257614,2.3713221549987793,0.8254390358924866,0.0,0.0,0.0,2.3713221549987793,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.218700647354126, -0.7786626815795898]","[0.19999083876609802, 0.19059687852859497, 0.13506537675857544, -0.2736610770225525]",pseudo_inverse
59,2,0.014839068055152893,2.282527446746826,0.8157456517219543,0.053576480597257614,2.3713221549987793,0.8254390358924866,0.0,0.0,0.0,2.3713221549987793,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.218700647354126, -0.7786626815795898]","[0.19999083876609802, 0.19059687852859497, 0.13506537675857544, -0.2736610770225525]",svd
59,3,0.010086491703987122,2.2851033210754395,0.8159274458885193,0.053576480597257614,2.379310131072998,0.8266869783401489,0.0,0.0,0.0,2.379310131072998,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.218700647354126, -0.7786626815795898]","[0.20053613185882568, 0.18994207680225372, 0.13453176617622375, -0.27417507767677307]",regularized
60,1,0.007703885436058044,0.894044816493988,0.3393251895904541,0.08097665011882782,1.2186217308044434,0.4253619909286499,0.0,0.0,0.0,1.2186217308044434,0.0,"[0.11072302609682083, 0.309299111366272, 0.6150808930397034, 0.8231577277183533]","[0.08697932958602905, 0.07276064157485962, 0.2540944516658783, 0.16579946875572205]",pseudo_inverse
60,2,0.007703885436058044,0.894044816493988,0.3393251895904541,0.08097665011882782,1.2186217308044434,0.4253619909286499,0.0,0.0,0.0,1.2186217308044434,0.0,"[0.11072302609682083, 0.309299111366272, 0.6150808930397034, 0.8231577277183533]","[0.08697932958602905, 0.07276064157485962, 0.2540944516658783, 0.16579946875572205]",svd
60,3,0.007703885436058044,0.894044816493988,0.3393353223800659,0.08097665011882782,1.220231294631958,0.42537614703178406,0.0,0.0,0.0,1.220231294631958,0.0,"[0.11072302609682083, 0.309299111366272, 0.6150808930397034, 0.8231577277183533]","[0.08630135655403137, 0.07307057082653046, 0.2539827823638916, 0.16606198251247406]",regularized
61,1,0.005410362035036087,1.5504122972488403,0.49036306142807007,0.017856881022453308,1.7714802026748657,0.5380299091339111,0.0,0.0,0.0,1.7714802026748657,0.0,"[-0.8644522428512573, -1.2558289766311646, -0.41642123460769653, -0.1112375259399414]","[-0.08942044526338577, -0.058956246823072433, 0.3243579864501953, -0.0813436433672905]",pseudo_inverse
61,2,0.005410362035036087,1.5504122972488403,0.49036306142807007,0.017856881022453308,1.7714802026748657,0.5380299091339111,0.0,0.0,0.0,1.7714802026748657,0.0,"[-0.8644522428512573, -1.2558289766311646, -0.41642123460769653, -0.1112375259399414]","[-0.08942044526338577, -0.058956246823072433, 0.3243579864501953, -0.0813436433672905]",svd
61,3,0.005410362035036087,1.5504283905029297,0.49032747745513916,0.017993763089179993,1.7728493213653564,0.5379464030265808,0.0,0.0,0.0,1.7728493213653564,0.0,"[-0.8644522428512573, -1.2558289766311646, -0.41642123460769653, -0.1112375259399414]","[-0.09002834558486938, -0.058702267706394196, 0.32531845569610596, -0.08147353678941727]",regularized
62,1,0.011000245809555054,1.766815185546875,0.6842590570449829,0.004430390894412994,2.286454677581787,0.8844754099845886,0.0,0.0,0.0,2.286454677581787,0.0,"[1.3296921253204346, 0.309299111366272, 1.1308319568634033, 1.490582823753357]","[0.28252241015434265, 0.0770946517586708, 0.27178525924682617, 0.24516402184963226]",pseudo_inverse
62,2,0.011000245809555054,1.766815185546875,0.6842590570449829,0.004430390894412994,2.286454677581787,0.8844754099845886,0.0,0.0,0.0,2.286454677581787,0.0,"[1.3296921253204346, 0.309299111366272, 1.1308319568634033, 1.490582823753357]","[0.28252241015434265, 0.0770946517586708, 0.27178525924682617, 0.24516402184963226]",svd
62,3,0.011000245809555054,1.766815185546875,0.6843319535255432,0.004430390894412994,2.289008378982544,0.8844131827354431,0.0,0.0,0.0,2.289008378982544,0.0,"[1.3296921253204346, 0.309299111366272, 1.1308319568634033, 1.490582823753357]","[0.2814190685749054, 0.07856088876724243, 0.2716551423072815, 0.24532580375671387]",regularized
63,1,0.003825157880783081,1.390028476715088,0.4096488058567047,0.11753583699464798,1.707326889038086,0.6898523569107056,0.0,0.0,0.0,1.707326889038086,0.0,"[0.23261994123458862, -0.808649480342865, 0.78699791431427, 0.556187629699707]","[0.1172996535897255, 0.052184440195560455, 0.24550551176071167, 0.17361117899417877]",pseudo_inverse
63,2,0.003825157880783081,1.390028476715088,0.4096488058567047,0.11753583699464798,1.707326889038086,0.6898523569107056,0.0,0.0,0.0,1.707326889038086,0.0,"[0.23261994123458862, -0.808649480342865, 0.78699791431427, 0.556187629699707]","[0.1172996535897255, 0.052184440195560455, 0.24550551176071167, 0.17361117899417877]",svd
63,3,0.003825157880783081,1.390028476715088,0.4095247685909271,0.11753583699464798,1.7099024057388306,0.6899027824401855,0.0,0.0,0.0,1.7099024057388306,0.0,"[0.23261994123458862, -0.808649480342865, 0.78699791431427, 0.556187629699707]","[0.1164613664150238, 0.05248225852847099, 0.2453407496213913, 0.17387551069259644]",regularized
64,1,0.006360828876495361,1.5261131525039673,0.48182135820388794,0.12456292659044266,2.0155725479125977,0.7967666983604431,0.0,0.0,0.0,2.0155725479125977,0.0,"[0.3545168340206146, -1.0322391986846924, 1.0735262632369995, 0.2892175614833832]","[0.11782381683588028, 0.03674040734767914, 0.24790789186954498, 0.1728154867887497]",pseudo_inverse
64,2,0.006360828876495361,1.5261131525039673,0.48182135820388794,0.12456292659044266,2.0155725479125977,0.7967666983604431,0.0,0.0,0.0,2.0155725479125977,0.0,"[0.3545168340206146, -1.0322391986846924, 1.0735262632369995, 0.2892175614833832]","[0.11782381683588028, 0.03674040734767914, 0.24790789186954498, 0.1728154867887497]",svd
64,3,0.0039702653884887695,1.5261131525039673,0.48158538341522217,0.12456292659044266,2.0168285369873047,0.7968043684959412,0.0,0.0,0.0,2.0168285369873047,0.0,"[0.3545168340206146, -1.0322391986846924, 1.0735262632369995, 0.2892175614833832]","[0.11716608703136444, 0.03678880259394646, 0.2482503354549408, 0.1730547994375229]",regularized
65,1,0.05493044853210449,2.2497732639312744,0.9022501707077026,0.016847901046276093,3.1705851554870605,1.2293167114257812,0.0,0.0,0.0,3.1705851554870605,0.0,"[2.3048672676086426, -0.1378803253173828, 1.3600547313690186, 1.490582823753357]","[0.4195087254047394, 0.05559360980987549, 0.26471251249313354, 0.28329145908355713]",pseudo_inverse
65,2,0.05493044853210449,2.2497732639312744,0.9022501707077026,0.016847901046276093,3.1705851554870605,1.2293167114257812,0.0,0.0,0.0,3.1705851554870605,0.0,"[2.3048672676086426, -0.1378803253173828, 1.3600547313690186, 1.490582823753357]","[0.4195087254047394, 0.05559360980987549, 0.26471251249313354, 0.28329145908355713]",svd
65,3,0.06178721785545349,2.2497732639312744,0.9025578498840332,0.016847901046276093,3.1732282638549805,1.2292859554290771,0.0,0.0,0.0,3.1732282638549805,0.0,"[2.3048672676086426, -0.1378803253173828, 1.3600547313690186, 1.490582823753357]","[0.4179593324661255, 0.05724133178591728, 0.2649171054363251, 0.2837889492511749]",regularized
66,1,0.0029155761003494263,1.1258386373519897,0.4109099209308624,0.04140537977218628,1.749529242515564,0.5229582786560059,0.0,0.0,0.0,1.749529242515564,0.0,"[-0.37686461210250854, -1.2558289766311646, 0.15663550794124603, 0.15573254227638245]","[-0.061386607587337494, -0.06872580200433731, 0.24452374875545502, -0.02536144107580185]",pseudo_inverse
66,2,0.0029155761003494263,1.1258386373519897,0.4109099209308624,0.04140537977218628,1.749529242515564,0.5229582786560059,0.0,0.0,0.0,1.749529242515564,0.0,"[-0.37686461210250854, -1.2558289766311646, 0.15663550794124603, 0.15573254227638245]","[-0.061386607587337494, -0.06872580200433731, 0.24452374875545502, -0.02536144107580185]",svd
66,3,0.0029155761003494263,1.1258386373519897,0.4108259081840515,0.04140537977218628,1.7524086236953735,0.5227992534637451,0.0,0.0,0.0,1.7524086236953735,0.0,"[-0.37686461210250854, -1.2558289766311646, 0.15663550794124603, 0.15573254227638245]","[-0.06157904863357544, -0.06785209476947784, 0.2453242540359497, -0.025307267904281616]",regularized
67,1,0.044078707695007324,2.755542039871216,0.944607138633728,0.1118614673614502,2.939523220062256,1.0062063932418823,0.0,0.0,0.0,2.939523220062256,0.0,"[-1.7177306413650513, -0.3614700436592102, -1.3333120346069336, -1.3126027584075928]","[0.1273050159215927, 0.17800375819206238, 0.17896345257759094, -0.30539026856422424]",pseudo_inverse
67,2,0.044078707695007324,2.755542039871216,0.944607138633728,0.1118614673614502,2.939523220062256,1.0062063932418823,0.0,0.0,0.0,2.939523220062256,0.0,"[-1.7177306413650513, -0.3614700436592102, -1.3333120346069336, -1.3126027584075928]","[0.1273050159215927, 0.17800375819206238, 0.17896345257759094, -0.30539026856422424]",svd
67,3,0.04389292001724243,2.7451438903808594,0.9440606832504272,0.10734736919403076,2.946838617324829,1.0078357458114624,0.0,0.0,0.0,2.946838617324829,0.0,"[-1.7177306413650513, -0.3614700436592102, -1.3333120346069336, -1.3126027584075928]","[0.12886664271354675, 0.17560939490795135, 0.17852553725242615, -0.30724814534187317]",regularized
68,1,0.021490395069122314,2.849947929382324,1.029411792755127,0.1318451166152954,3.128009080886841,1.0793981552124023,0.0,0.0,0.0,3.128009080886841,0.0,"[-1.8396275043487549, -0.1378803253173828, -1.505229115486145, -1.4460878372192383]","[0.16410543024539948, 0.18273861706256866, 0.1480540633201599, -0.3543878197669983]",pseudo_inverse
68,2,0.021490395069122314,2.849947929382324,1.029411792755127,0.1318451166152954,3.128009080886841,1.0793981552124023,0.0,0.0,0.0,3.128009080886841,0.0,"[-1.8396275043487549, -0.1378803253173828, -1.505229115486145, -1.4460878372192383]","[0.16410543024539948, 0.18273861706256866, 0.1480540633201599, -0.3543878197669983]",svd
68,3,0.013906598091125488,2.843796491622925,1.0286071300506592,0.1318451166152954,3.136608600616455,1.0808663368225098,0.0,0.0,0.0,3.136608600616455,0.0,"[-1.8396275043487549, -0.1378803253173828, -1.505229115486145, -1.4460878372192383]","[0.16459345817565918, 0.1816735714673996, 0.14689257740974426, -0.3559655249118805]",regularized
69,1,0.014048554003238678,1.9100062847137451,0.6552845239639282,0.1944645345211029,2.476652145385742,0.9726230502128601,0.0,0.0,0.0,2.476652145385742,0.0,"[0.23261994123458862, -1.926598072052002, 0.729692280292511, 0.4227026104927063]","[0.08658451586961746, 0.0029317382723093033, 0.25163254141807556, 0.13864608108997345]",pseudo_inverse
69,2,0.014048554003238678,1.9100062847137451,0.6552845239639282,0.1944645345211029,2.476652145385742,0.9726230502128601,0.0,0.0,0.0,2.476652145385742,0.0,"[0.23261994123458862, -1.926598072052002, 0.729692280292511, 0.4227026104927063]","[0.08658451586961746, 0.0029317382723093033, 0.25163254141807556, 0.13864608108997345]",svd
69,3,0.014048554003238678,1.9100062847137451,0.654732346534729,0.1944645345211029,2.480653762817383,0.9725125432014465,0.0,0.0,0.0,2.480653762817383,0.0,"[0.23261994123458862, -1.926598072052002, 0.729692280292511, 0.4227026104927063]","[0.08605273067951202, 0.0027219317853450775, 0.25252166390419006, 0.13891737163066864]",regularized
70,1,0.0011864304542541504,1.832465410232544,0.6510740518569946,0.08796069025993347,2.3660659790039062,0.8852270245552063,0.0,0.0,0.0,2.3660659790039062,0.0,"[1.695382833480835, 0.309299111366272, 1.3027490377426147, 0.8231577277183533]","[0.29585859179496765, 0.06186473369598389, 0.24573363363742828, 0.23864425718784332]",pseudo_inverse
70,2,0.0011864304542541504,1.832465410232544,0.6510740518569946,0.08796069025993347,2.3660659790039062,0.8852270245552063,0.0,0.0,0.0,2.3660659790039062,0.0,"[1.695382833480835, 0.309299111366272, 1.3027490377426147, 0.8231577277183533]","[0.29585859179496765, 0.06186473369598389, 0.24573363363742828, 0.23864425718784332]",svd
70,3,0.0011864304542541504,1.832465410232544,0.651012659072876,0.08796069025993347,2.367898464202881,0.8852261900901794,0.0,0.0,0.0,2.367898464202881,0.0,"[1.695382833480835, 0.309299111366272, 1.3027490377426147, 0.8231577277183533]","[0.2946523129940033, 0.06303105503320694, 0.24592836201190948, 0.23899418115615845]",regularized
71,1,0.027478978037834167,2.457150459289551,0.897770881652832,0.10920846462249756,2.817409038543701,0.9659377336502075,0.0,0.0,0.0,2.817409038543701,0.0,"[-1.4739367961883545, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.15647321939468384, 0.17721402645111084, 0.15340471267700195, -0.3174452483654022]",pseudo_inverse
71,2,0.027478978037834167,2.457150459289551,0.897770881652832,0.10920846462249756,2.817409038543701,0.9659377336502075,0.0,0.0,0.0,2.817409038543701,0.0,"[-1.4739367961883545, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.15647321939468384, 0.17721402645111084, 0.15340471267700195, -0.3174452483654022]",svd
71,3,0.027478978037834167,2.4585700035095215,0.8976646065711975,0.10920846462249756,2.8254215717315674,0.9672999382019043,0.0,0.0,0.0,2.8254215717315674,0.0,"[-1.4739367961883545, 0.08570939302444458, -1.2760063409805298, -1.3126027584075928]","[0.15692909061908722, 0.17654146254062653, 0.1529817283153534, -0.3186659514904022]",regularized
72,1,0.021137595176696777,2.492767333984375,0.8853927254676819,0.09692084789276123,2.594730854034424,0.9179188013076782,0.0,0.0,0.0,2.594730854034424,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.1791177988052368]","[0.23565739393234253, 0.20416851341724396, 0.11556067317724228, -0.32647061347961426]",pseudo_inverse
72,2,0.021137595176696777,2.492767333984375,0.8853927254676819,0.09692084789276123,2.594730854034424,0.9179188013076782,0.0,0.0,0.0,2.594730854034424,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.1791177988052368]","[0.23565739393234253, 0.20416851341724396, 0.11556067317724228, -0.32647061347961426]",svd
72,3,0.022585034370422363,2.4961953163146973,0.885610044002533,0.09692084789276123,2.6038475036621094,0.9193125367164612,0.0,0.0,0.0,2.6038475036621094,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.1791177988052368]","[0.23610985279083252, 0.2033953219652176, 0.11498787999153137, -0.32693180441856384]",regularized
73,1,0.003725707530975342,2.6824769973754883,0.9573214054107666,0.12709158658981323,2.954683780670166,1.0151104927062988,0.0,0.0,0.0,2.954683780670166,0.0,"[-1.7177306413650513, -0.1378803253173828, -1.3906177282333374, -1.3126027584075928]","[0.14671318233013153, 0.17692892253398895, 0.16172760725021362, -0.32459670305252075]",pseudo_inverse
73,2,0.003725707530975342,2.6824769973754883,0.9573214054107666,0.12709158658981323,2.954683780670166,1.0151104927062988,0.0,0.0,0.0,2.954683780670166,0.0,"[-1.7177306413650513, -0.1378803253173828, -1.3906177282333374, -1.3126027584075928]","[0.14671318233013153, 0.17692892253398895, 0.16172760725021362, -0.32459670305252075]",svd
73,3,0.010768771171569824,2.6767373085021973,0.956818699836731,0.12709158658981323,2.9626364707946777,1.0164740085601807,0.0,0.0,0.0,2.9626364707946777,0.0,"[-1.7177306413650513, -0.1378803253173828, -1.3906177282333374, -1.3126027584075928]","[0.14714175462722778, 0.17596733570098877, 0.16078650951385498, -0.32603463530540466]",regularized
74,1,0.0002450793981552124,1.6427359580993652,0.5135467052459717,0.2386782467365265,2.096224784851074,0.8369438648223877,0.0,0.0,0.0,2.096224784851074,0.0,"[0.598310649394989, -1.2558289766311646, 0.6723865866661072, 0.4227026104927063]","[0.08700767159461975, 0.024308180436491966, 0.2576022148132324, 0.15148410201072693]",pseudo_inverse
74,2,0.0002450793981552124,1.6427359580993652,0.5135467052459717,0.2386782467365265,2.096224784851074,0.8369438648223877,0.0,0.0,0.0,2.096224784851074,0.0,"[0.598310649394989, -1.2558289766311646, 0.6723865866661072, 0.4227026104927063]","[0.08700767159461975, 0.024308180436491966, 0.2576022148132324, 0.15148410201072693]",svd
74,3,0.0002450793981552124,1.6427359580993652,0.5136132836341858,0.2386782467365265,2.099496841430664,0.8369089365005493,0.0,0.0,0.0,2.099496841430664,0.0,"[0.598310649394989, -1.2558289766311646, 0.6723865866661072, 0.4227026104927063]","[0.08661846816539764, 0.024393998086452484, 0.25823915004730225, 0.15164491534233093]",regularized
75,1,0.002967521548271179,1.5155861377716064,0.6277947425842285,0.015478186309337616,1.8618030548095703,0.682593047618866,0.0,0.0,0.0,1.8618030548095703,0.0,"[0.598310649394989, 0.7564785480499268, 1.0735262632369995, 1.6240679025650024]","[0.20925578474998474, 0.08761254698038101, 0.27171289920806885, 0.2232382893562317]",pseudo_inverse
75,2,0.002967521548271179,1.5155861377716064,0.6277947425842285,0.015478186309337616,1.8618030548095703,0.682593047618866,0.0,0.0,0.0,1.8618030548095703,0.0,"[0.598310649394989, 0.7564785480499268, 1.0735262632369995, 1.6240679025650024]","[0.20925578474998474, 0.08761254698038101, 0.27171289920806885, 0.2232382893562317]",svd
75,3,0.002967521548271179,1.5155861377716064,0.6279266476631165,0.015478186309337616,1.8637888431549072,0.6825429797172546,0.0,0.0,0.0,1.8637888431549072,0.0,"[0.598310649394989, 0.7564785480499268, 1.0735262632369995, 1.6240679025650024]","[0.208449587225914, 0.08883055299520493, 0.27153295278549194, 0.2234034240245819]",regularized
76,1,0.00651240348815918,2.7334189414978027,0.9504674077033997,0.008825745433568954,2.76389479637146,0.9728580713272095,0.0,0.0,0.0,2.76389479637146,0.0,"[-1.4739367961883545, 0.7564785480499268, -1.3333120346069336, -1.1791177988052368]","[0.2331380844116211, 0.20386740565299988, 0.11120185256004333, -0.3359786868095398]",pseudo_inverse
76,2,0.00651240348815918,2.7334189414978027,0.9504674077033997,0.008825745433568954,2.76389479637146,0.9728580713272095,0.0,0.0,0.0,2.76389479637146,0.0,"[-1.4739367961883545, 0.7564785480499268, -1.3333120346069336, -1.1791177988052368]","[0.2331380844116211, 0.20386740565299988, 0.11120185256004333, -0.3359786868095398]",svd
76,3,0.002280116081237793,2.7352852821350098,0.9504194259643555,0.008825745433568954,2.7731945514678955,0.9743720889091492,0.0,0.0,0.0,2.7731945514678955,0.0,"[-1.4739367961883545, 0.7564785480499268, -1.3333120346069336, -1.1791177988052368]","[0.23409384489059448, 0.2031887173652649, 0.11045725643634796, -0.3367646634578705]",regularized
77,1,0.014098644256591797,1.7256795167922974,0.6072689890861511,0.01224583387374878,2.181870460510254,0.8724876046180725,0.0,0.0,0.0,2.181870460510254,0.0,"[1.207795262336731, -0.1378803253173828, 1.0162206888198853, 1.2236127853393555]","[0.2798905670642853, 0.07060356438159943, 0.25834715366363525, 0.23930980265140533]",pseudo_inverse
77,2,0.014098644256591797,1.7256795167922974,0.6072689890861511,0.01224583387374878,2.181870460510254,0.8724876046180725,0.0,0.0,0.0,2.181870460510254,0.0,"[1.207795262336731, -0.1378803253173828, 1.0162206888198853, 1.2236127853393555]","[0.2798905670642853, 0.07060356438159943, 0.25834715366363525, 0.23930980265140533]",svd
